"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"94","2015-05-06",73.89,74.53,72.89,73.31,855900,71.808,-0.0077451300955439
"93","2015-05-07",73.3,73.51,71.11,73.21,1536300,71.71,-0.00136500157694402
"92","2015-05-08",72.88,73.88,72.02,73.74,1062100,73.74,0.00721336914744715
"91","2015-05-11",73.73,74.14,73.31,74.02,671600,74.02,0.0037899341520114
"90","2015-05-12",73.6,74.12,72.53,73.84,1030100,73.84,-0.00243473676341308
"89","2015-05-13",74.28,74.48,73.18,73.48,684800,73.48,-0.00488732984767179
"88","2015-05-14",73.1,74.98,72.7,74.75,598700,74.75,0.0171359519238709
"87","2015-05-15",74.95,75.21,73.91,74.4,916900,74.4,-0.00469327043174956
"86","2015-05-18",74.52,75.49,74,75.37,871100,75.37,0.0129533760163323
"85","2015-05-19",75.7,76.54,75.54,76.31,889900,76.31,0.0123946734461632
"84","2015-05-20",76.23,76.44,75.29,76.33,723400,76.33,0.000262054508837189
"83","2015-05-21",76.4,76.49,75.54,75.71,590600,75.71,-0.00815579369516384
"82","2015-05-22",75.71,75.8,74.5,75.2,744900,75.2,-0.006759021159421
"81","2015-05-25",75.2,75.2,75.2,75.2,0,75.2,0
"80","2015-05-26",74.95,75.91,73.58,73.68,1009000,73.68,-0.0204198390087427
"79","2015-05-27",73.98,74.28,73.26,73.76,1031900,73.76,0.00108518730128698
"78","2015-05-28",73.34,73.49,72.3,72.96,1141700,72.96,-0.0109052334822626
"77","2015-05-29",72.95,73.28,71.21,71.53,1404200,71.53,-0.0197944036457834
"76","2015-06-01",71.53,71.98,71.18,71.68,667700,71.68,0.00209482654638273
"75","2015-06-02",71.99,72.1,70.51,71.23,1009900,71.23,-0.0062976906764126
"74","2015-06-03",71.53,72.63,71.13,72.09,1110000,72.09,0.0120012604262248
"73","2015-06-04",71.91,72.19,70.58,71.27,976000,71.27,-0.011439856902708
"72","2015-06-05",70.6,71.09,69.8,70.15,1137800,70.15,-0.0158396749653092
"71","2015-06-08",70.1,70.93,69.04,70.06,1526500,70.06,-0.00128378877912928
"70","2015-06-09",70,70.2,68.77,69.25,1156100,69.25,-0.011628872701893
"69","2015-06-10",69.2,71.24,69.18,71.09,1181800,71.09,0.0262235348739438
"68","2015-06-11",71.18,72.78,71.15,71.97,1177400,71.97,0.0123026855783211
"67","2015-06-12",71.95,71.95,69.64,70.14,1442500,70.14,-0.0257561208076808
"66","2015-06-15",69.4,69.68,68.82,69.12,1178300,69.12,-0.0146491202162318
"65","2015-06-16",69,69.87,68.17,69.58,1082100,69.58,0.00663304522799576
"64","2015-06-17",69.68,69.97,68.34,68.98,883100,68.98,-0.00866056221510107
"63","2015-06-18",68.72,70.1,67.84,70.03,1135800,70.03,0.0151071141587314
"62","2015-06-19",70.17,70.44,68.57,68.85,2250100,68.85,-0.0169934964927626
"61","2015-06-22",70,70.77,69.76,70.57,1529600,70.57,0.024674899838075
"60","2015-06-23",71.2,71.39,70.65,70.93,976500,70.93,0.0050883502012566
"59","2015-06-24",70.9,71.38,70.37,70.97,1099200,70.97,0.000563777322896056
"58","2015-06-25",70.68,71.38,70.3,70.99,843500,70.99,0.000281769514402942
"57","2015-06-26",70.37,70.96,69.79,70.44,815800,70.44,-0.00777773842328906
"56","2015-06-29",67.6,70.41,67.5,69.37,1490200,69.37,-0.0153067862307953
"55","2015-06-30",68.99,69.4,68.36,68.65,1530200,68.65,-0.0104333651832299
