"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"44","2015-07-13",47.209999,47.66,46.84,47.349998,1651800,46.941318,0.00827062316831596
"43","2015-07-14",47.220001,47.450001,46.25,46.73,2652700,46.326671,-0.0131804206811032
"42","2015-07-15",46.849998,47,46.349998,46.419998,1345800,46.019345,-0.00665599895092193
"41","2015-07-16",46.48,47.759998,46.18,47.23,2613000,46.822355,0.0172989261466129
"40","2015-07-17",47.23,47.549999,46.380001,46.669998,1329300,46.267187,-0.0119277668003842
"39","2015-07-20",46.5,46.950001,46.150002,46.830002,1318300,46.42581,0.00342254879547407
"38","2015-07-21",46.720001,46.959999,46.23,46.939999,1276500,46.534857,0.00234610321596962
"37","2015-07-22",46.77,47.52,46.400002,47.200001,1626700,46.792615,0.0055237446588649
"36","2015-07-23",47.23,47.619999,46.59,46.939999,962300,46.534857,-0.005523744658865
"35","2015-07-24",47,47.080002,45.330002,45.490002,2030700,45.097375,-0.0313776035714667
"34","2015-07-27",45.400002,45.82,44.900002,45.32,1573800,44.92884,-0.00374412938781288
"33","2015-07-28",45.5,45.740002,44.73,45.279999,1232400,44.889185,-0.000883024349684096
"32","2015-07-29",45.439999,45.889999,45.189999,45.869999,1001200,45.474093,0.0129458749982177
"31","2015-07-30",45.75,46.450001,45.43,46.16,933600,45.761591,0.00630233539150492
"30","2015-07-31",46.259998,46.470001,45.630001,45.849998,1095800,45.454265,-0.00673846711787285
"29","2015-08-03",45.98,46.18,44.84,44.950001,1205300,44.562035,-0.0198243719174011
"28","2015-08-04",44.709999,45.650002,44.509998,45.57,1803100,45.176683,0.0136988221112212
"27","2015-08-05",45.68,46.630001,45.639999,46.389999,1241900,45.989605,0.0178342919314911
"26","2015-08-06",46.220001,46.32,44.919998,45.349998,1111700,44.95858,-0.0226737647475709
"25","2015-08-07",45.34,45.41,44.650002,45.169998,947100,44.780134,-0.00397702707037461
"24","2015-08-10",45.880001,46.040001,45.34,45.810001,1216200,45.414613,0.0140693243386087
"23","2015-08-11",45.43,45.799999,45,45.720001,1247200,45.32539,-0.00196656892906971
"22","2015-08-12",45.330002,45.889999,44.630001,45.619999,1276100,45.22625,-0.00218966586284439
"21","2015-08-13",45.650002,46.869999,45.59,46.099998,1101600,45.702107,0.0104667116826226
"20","2015-08-14",46.549999,47.830002,46.549999,47.439999,2436900,47.030542,0.0286528269915579
"19","2015-08-17",47.439999,47.470001,46.459999,46.950001,1085600,46.544773,-0.0103825066566855
"18","2015-08-18",47.040001,47.709999,46.900002,46.990002,1619000,46.584429,0.000851628723444534
"17","2015-08-19",46.830002,47.169998,45.740002,46.450001,1754000,46.049088,-0.0115583688885981
"16","2015-08-20",45.66,46,45.189999,45.23,1508000,44.839617,-0.0266159032986209
"15","2015-08-21",44.77,46.110001,44.639999,44.830002,2025200,44.443072,-0.00888298070942217
"14","2015-08-24",41.860001,44.150002,38.66,42.959999,2312700,42.589209,-0.0426081758571879
"13","2015-08-25",44.080002,44.68,43.27,43.889999,4730100,43.511183,0.0214170539927674
"12","2015-08-26",44.68,45.529999,44.029999,45.360001,3783600,44.968496,0.0329442005494425
"11","2015-08-27",46.209999,47,45.439999,46.200001,2919900,45.801246,0.0183491382673629
"10","2015-08-28",44.66,44.939999,41.540001,42.490002,8430500,42.123268,-0.0837110185360967
"9","2015-08-31",42.27,42.610001,41.549999,42.48,2465300,42.113353,-0.000235424262934548
"8","2015-09-01",41.529999,42.150002,40.720001,41.18,2338600,40.824574,-0.0310806753340399
"7","2015-09-02",41.68,42.080002,41.119999,41.810001,2536900,41.449137,0.0151828676865531
"6","2015-09-03",42,42.779999,41.540001,41.709999,2093200,41.349998,-0.00239468505240867
"5","2015-09-04",41.200001,41.560001,40.709999,41.25,1531900,41.25,-0.0110897714530978
"4","2015-09-08",41.970001,41.970001,40.759998,41.790001,2149100,41.790001,0.0130059876083034
"3","2015-09-09",42.029999,42.240002,41.650002,41.790001,1455200,41.790001,0
"2","2015-09-10",41.66,42.889999,41.5,42.349998,1426600,42.349998,0.0133112734835673
"1","2015-09-11",42.23,42.869999,41.68,42.779999,1500300,42.779999,0.0101023064062897
