"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"120","2015-04-02",190.229996,193.229996,190,191,5010400,191,0.018014719122412
"119","2015-04-06",198,207.75,197.5,203.100006,12455800,203.100006,0.0614250700818062
"118","2015-04-07",202.509995,205.059998,201.139999,203.25,4347900,203.25,0.000738250299483992
"117","2015-04-08",208.199997,210.899994,205.869995,207.669998,6303100,207.669998,0.0215135232963035
"116","2015-04-09",208.429993,210.369995,206.119995,210.089996,3800200,210.089996,0.0115857195718531
"115","2015-04-10",209.850006,211.649994,209,210.899994,4067700,210.899994,0.00384806773914971
"114","2015-04-13",210.440002,213,209.050003,209.779999,3758200,209.779999,-0.0053247012686671
"113","2015-04-14",208.570007,209.490005,205.5,207.460007,3026000,207.460007,-0.0111207740214337
"112","2015-04-15",207.460007,209.589996,206.600006,207.830002,1952400,207.830002,0.00178186370910603
"111","2015-04-16",207.699997,209.169998,206.289993,206.699997,1659100,206.699997,-0.00545199528029719
"110","2015-04-17",204.990005,206.880005,203.5,206.789993,2469900,206.789993,0.000435299540968711
"109","2015-04-20",206.779999,207.850006,203.850006,205.270004,2559300,205.270004,-0.00737754649928589
"108","2015-04-21",205.800003,210.75,204.309998,209.410004,3432500,209.410004,0.019967866673728
"107","2015-04-22",212.5,221.880005,211.690002,219.440002,7863000,219.440002,0.0467847838541111
"106","2015-04-23",218.270004,221.479996,217.149994,218.600006,4411200,218.600006,-0.00383525255362604
"105","2015-04-24",220.5,220.800003,218.009995,218.429993,2427800,218.429993,-0.000778038161981449
"104","2015-04-27",222.559998,238.75,222,231.550003,11672600,231.550003,0.058330280855077
"103","2015-04-28",234.75,235.5,228.029999,230.479996,6085400,230.479996,-0.00463177246173802
"102","2015-04-29",230.050003,234.970001,227.630005,232.449997,3936100,232.449997,0.00851106180940461
"101","2015-04-30",230.389999,232.889999,225.169998,226.050003,3911900,226.050003,-0.0279189082185782
"100","2015-05-01",229.940002,231.770004,220.410004,226.029999,5262200,226.029999,-8.84976107085221e-05
"99","2015-05-04",228.179993,234.729996,227.110001,230.509995,4425700,230.509995,0.0196264943512473
"98","2015-05-05",237.759995,239.5,229.130005,232.949997,5777000,232.949997,0.0105296016319525
"97","2015-05-06",234.100006,234.470001,228.199997,230.429993,4389100,230.429993,-0.0108767270837948
"96","2015-05-07",221,237.479996,220.25,236.800003,9436000,236.800003,0.0272688173780587
"95","2015-05-08",235.990005,238.410004,233.699997,236.610001,4657900,236.610001,-0.000802695374396158
"94","2015-05-11",236.289993,242.880005,235.309998,239.490005,5659200,239.490005,0.0120984628991421
"93","2015-05-12",240.110001,246.350006,238.190002,244.740005,6310000,244.740005,0.0216847597838503
"92","2015-05-13",247.610001,248.300003,242.25,243.179993,5396400,243.179993,-0.00639456190435594
"91","2015-05-14",244.820007,244.889999,241.25,244.100006,2844500,244.100006,0.00377612089599446
"90","2015-05-15",243.929993,249.399994,242.5,248.839996,4515100,248.839996,0.0192321015932287
"89","2015-05-18",247,249.899994,246,248.75,3348000,248.75,-0.000361727533530738
"88","2015-05-19",248.429993,251,246.149994,247.139999,3663500,247.139999,-0.0064934024089474
"87","2015-05-20",247.130005,247.740005,241.369995,244.350006,3745100,244.350006,-0.0113533253586495
"86","2015-05-21",243.029999,246.619995,242.360001,245.619995,1966000,245.619995,0.0051839575544841
